Scenario,CNN Model,Input Type,Target Type,Trial,Day,Hour,F1 Score,Jaccard Index,TP,FP,FN,TN
SMS,unet,rois,binary,3,3,8am,0.995630145072937,0.9912983179092408,37138,137,189,1906536
SMS,unet,rois,binary,3,3,9am,0.998353898525238,0.996713161468506,37299,95,28,1906578
SMS,unet,rois,binary,3,3,10am,0.9985007643699646,0.9970059990882874,37296,81,31,1906592
SMS,unet,rois,binary,3,3,11am,0.9988080859184264,0.9976190328598022,37291,53,36,1906620
SMS,unet,rois,binary,3,3,12pm,0.998380184173584,0.9967655539512634,37289,83,38,1906590
SMS,unet,rois,binary,3,3,1pm,0.9982328414916992,0.9964718818664552,37282,87,45,1906586
SMS,unet,rois,binary,3,3,2pm,0.9982454776763916,0.9964971542358398,37267,71,60,1906602
SMS,unet,rois,binary,3,3,3pm,0.9994508624076844,0.9989023208618164,37311,25,16,1906648
SMS,unet,rois,binary,3,3,4pm,0.9976866245269777,0.9953839778900146,37305,151,22,1906522
SMS,unet,rois,binary,3,3,5pm,0.999357044696808,0.9987148642539978,37303,24,24,1906649
SMS,unet,rois,binary,3,3,6pm,0.9991967678070068,0.9983948469161988,37319,52,8,1906621
SMS,unet,rois,binary,3,3,7pm,0.9991165399551392,0.9982345700263976,37319,58,8,1906615
SMS,unet,rois,binary,3,3,8pm,0.999384105205536,0.998768985271454,37321,40,6,1906633
SMS,unet,rois,binary,3,4,8am,0.997697114944458,0.9954047799110411,49822,192,38,1893948
SMS,unet,rois,binary,3,4,9am,0.9975080490112304,0.9950284361839294,49836,225,24,1893915
SMS,unet,rois,binary,3,4,10am,0.9982970356941224,0.9965998530387878,49828,138,32,1894002
SMS,unet,rois,binary,3,4,11am,0.9982362389564514,0.9964787364006042,49806,122,54,1894018
SMS,unet,rois,binary,3,4,12pm,0.9981365203857422,0.9962799549102784,49813,139,47,1894001
SMS,unet,rois,binary,3,4,1pm,0.9981359243392944,0.9962787628173828,49797,123,63,1894017
SMS,unet,rois,binary,3,4,2pm,0.997995376586914,0.995998740196228,49784,124,76,1894016
SMS,unet,rois,binary,3,4,3pm,0.998176336288452,0.9963592886924744,49808,130,52,1894010
SMS,unet,rois,binary,3,4,4pm,0.9976681470870972,0.9953471422195436,49844,217,16,1893923
SMS,unet,rois,binary,3,4,5pm,0.9982176423072816,0.996441662311554,49845,163,15,1893977
SMS,unet,rois,binary,3,4,6pm,0.9986876845359802,0.9973787665367126,49846,117,14,1894023
SMS,unet,rois,binary,3,4,7pm,0.9980973601341248,0.9962018728256226,49835,165,25,1893975
SMS,unet,rois,binary,3,4,8pm,0.9984177947044371,0.9968406558036804,49852,150,8,1893990
SMS,unet,rois,binary,3,5,8am,0.9980154633522034,0.9960387945175172,58839,213,21,1884927
SMS,unet,rois,binary,3,5,9am,0.9979480504989624,0.995904505252838,58847,229,13,1884911
SMS,unet,rois,binary,3,5,10am,0.9978964328765868,0.9958017468452454,58824,212,36,1884928
SMS,unet,rois,binary,3,5,11am,0.9980832934379578,0.9961739182472228,58842,208,18,1884932
SMS,unet,rois,binary,3,5,12pm,0.9978712201118468,0.9957515001296996,58829,220,31,1884920
SMS,unet,rois,binary,3,5,1pm,0.9984296560287476,0.9968641996383668,58811,136,49,1885004
SMS,unet,rois,binary,3,5,2pm,0.998267948627472,0.9965418577194214,58787,131,73,1885009
SMS,unet,rois,binary,3,5,3pm,0.9980818033218384,0.9961709976196288,58797,163,63,1884977
SMS,unet,rois,binary,3,5,4pm,0.9978960752487184,0.9958009719848632,58813,201,47,1884939
SMS,unet,rois,binary,3,5,5pm,0.9982351660728456,0.9964765906333924,58826,174,34,1884966
SMS,unet,rois,binary,3,5,6pm,0.9981597065925598,0.9963261485099792,58849,206,11,1884934
SMS,unet,rois,binary,3,5,7pm,0.9982943534851074,0.996594488620758,58821,162,39,1884978
SMS,unet,rois,binary,3,5,8pm,0.998116970062256,0.9962409734725952,58836,198,24,1884942
SMS,unet,rois,binary,3,6,8am,0.9995068907737732,0.9990143179893494,72973,53,19,1870955
SMS,unet,rois,binary,3,6,9am,0.9983029365539552,0.9966116547584534,72944,200,48,1870808
SMS,unet,rois,binary,3,6,10am,0.9983576536178588,0.9967206716537476,72946,194,46,1870814
SMS,unet,rois,binary,3,6,11am,0.9983848333358764,0.9967748522758484,72939,183,53,1870825
SMS,unet,rois,binary,3,6,12pm,0.9983301758766174,0.9966659545898438,72940,192,52,1870816
SMS,unet,rois,binary,3,6,1pm,0.9982133507728576,0.9964331388473512,72912,181,80,1870827
SMS,unet,rois,binary,3,6,2pm,0.9985217452049256,0.9970478415489196,72951,175,41,1870833
SMS,unet,rois,binary,3,6,3pm,0.9980767965316772,0.996160924434662,72914,203,78,1870805
SMS,unet,rois,binary,3,6,4pm,0.9984053373336792,0.9968157410621644,72939,180,53,1870828
SMS,unet,rois,binary,3,6,5pm,0.9979066252708436,0.9958219528198242,72934,248,58,1870760
SMS,unet,rois,binary,3,6,6pm,0.9988158345222472,0.9976344108581544,72959,140,33,1870868
SMS,unet,rois,binary,3,6,7pm,0.9990894794464112,0.998180627822876,72970,111,22,1870897
SMS,unet,rois,binary,3,6,8pm,0.9993561506271362,0.9987130761146544,72950,52,42,1870956
SMS,unet,rois,binary,3,7,8am,0.999364972114563,0.998730719089508,84979,74,34,1858913
SMS,unet,rois,binary,3,7,9am,0.998924434185028,0.9978511929512024,84980,150,33,1858837
SMS,unet,rois,binary,3,7,10am,0.9981959462165833,0.9963984489440918,84934,228,79,1858759
SMS,unet,rois,binary,3,7,11am,0.9981259703636168,0.9962589144706726,84950,256,63,1858731
SMS,unet,rois,binary,3,7,12pm,0.997891366481781,0.9957915544509888,84946,292,67,1858695
SMS,unet,rois,binary,3,7,1pm,0.9983492493629456,0.9967039823532104,84973,241,40,1858746
SMS,unet,rois,binary,3,7,2pm,0.9983079433441162,0.9966216087341307,84960,235,53,1858752
SMS,unet,rois,binary,3,7,3pm,0.998201847076416,0.9964101314544678,84934,227,79,1858760
SMS,unet,rois,binary,3,7,4pm,0.9982434511184692,0.9964931011199952,84962,248,51,1858739
SMS,unet,rois,binary,3,7,5pm,0.9978793263435364,0.9957675933837892,84933,281,80,1858706
SMS,unet,rois,binary,3,7,6pm,0.9981091618537904,0.9962254762649536,84987,296,26,1858691
SMS,unet,rois,binary,3,7,7pm,0.9986545443534852,0.9973126649856568,84985,201,28,1858786
SMS,unet,rois,binary,3,7,8pm,0.9992767572402954,0.998554527759552,84972,82,41,1858905
SMS,unet,rois,binary,3,8,8am,0.9983739256858826,0.99675315618515,98852,248,74,1844826
SMS,unet,rois,binary,3,8,9am,0.9983041882514954,0.9966140985488892,98899,309,27,1844765
SMS,unet,rois,binary,3,8,10am,0.9984853863716124,0.9969754219055176,98887,261,39,1844813
SMS,unet,rois,binary,3,8,11am,0.9986364245414734,0.9972766041755676,98870,214,56,1844860
SMS,unet,rois,binary,3,8,12pm,0.9987425208091736,0.9974882006645204,98884,207,42,1844867
SMS,unet,rois,binary,3,8,1pm,0.998561143875122,0.9971264600753784,98896,255,30,1844819
SMS,unet,rois,binary,3,8,2pm,0.9983850121498108,0.996775209903717,98912,306,14,1844768
SMS,unet,rois,binary,3,8,3pm,0.9518786668777466,0.908176064491272,89973,144,8953,1844930
SMS,unet,rois,binary,3,8,5pm,0.9827282428741456,0.966042935848236,95617,52,3309,1845022
SMS,unet,rois,binary,3,8,6pm,0.998813271522522,0.9976293444633484,98894,203,32,1844871
SMS,unet,rois,binary,3,8,7pm,0.9989948272705078,0.997991681098938,98888,161,38,1844913
SMS,unet,rois,binary,3,8,8pm,0.998863697052002,0.9977299571037292,98891,190,35,1844884
SMS,unet,rois,binary,3,9,8am,0.9984610080718994,0.996926724910736,110940,226,116,1832718
SMS,unet,rois,binary,3,9,9am,0.9983004331588744,0.9966065883636476,111014,336,42,1832608
SMS,unet,rois,binary,3,9,10am,0.9976131916046144,0.9952377676963806,110971,446,85,1832498
SMS,unet,rois,binary,3,9,11am,0.9980708360671996,0.9961490631103516,110972,345,84,1832599
SMS,unet,rois,binary,3,9,12pm,0.9978604316711426,0.9957300424575806,111000,420,56,1832524
SMS,unet,rois,binary,3,9,1pm,0.99821937084198,0.9964450001716614,110997,337,59,1832607
SMS,unet,rois,binary,3,9,2pm,0.9983000159263612,0.9966058135032654,110989,311,67,1832633
SMS,unet,rois,binary,3,9,3pm,0.9981788992881776,0.996364414691925,110993,342,63,1832602
SMS,unet,rois,binary,3,9,4pm,0.9979367852211,0.9958820939064026,111006,409,50,1832535
SMS,unet,rois,binary,3,9,5pm,0.998201310634613,0.9964090585708618,110991,335,65,1832609
SMS,unet,rois,binary,3,9,6pm,0.997941255569458,0.9958909153938292,111003,405,53,1832539
SMS,unet,rois,binary,3,9,7pm,0.9978421330451964,0.9956936240196228,110982,406,74,1832538
SMS,unet,rois,binary,3,9,8pm,0.9980491995811462,0.9961060285568236,111020,398,36,1832546
SMS,unet,rois,binary,3,10,8am,0.9988086819648744,0.997620165348053,123244,242,52,1820462
SMS,unet,rois,binary,3,10,9am,0.999088168144226,0.9981779456138612,123262,191,34,1820513
SMS,unet,rois,binary,3,10,11am,0.9987842440605164,0.9975714683532716,123231,235,65,1820469
SMS,unet,rois,binary,3,10,12pm,0.9987236857414246,0.9974506497383118,123247,266,49,1820438
SMS,unet,rois,binary,3,10,1pm,0.9981293082237244,0.9962655901908876,123253,419,43,1820285
SMS,unet,rois,binary,3,10,2pm,0.9978658556938172,0.99574077129364,123204,435,92,1820269
SMS,unet,rois,binary,3,10,3pm,0.9982181787490844,0.99644273519516,123250,394,46,1820310
SMS,unet,rois,binary,3,10,4pm,0.9983593225479126,0.9967240691184998,123224,333,72,1820371
SMS,unet,rois,binary,3,10,5pm,0.9982985854148864,0.9966029524803162,123216,340,80,1820364
SMS,unet,rois,binary,3,10,6pm,0.9982383251190186,0.996482789516449,123243,382,53,1820322
SMS,unet,rois,binary,3,10,7pm,0.998315155506134,0.9966360330581664,123247,367,49,1820337
SMS,unet,rois,binary,3,10,8pm,0.9982585906982422,0.9965232014656068,123247,381,49,1820323
SMS,unet,rois,binary,3,11,8am,0.9991380572319032,0.9982776045799256,136782,178,58,1806982
SMS,unet,rois,binary,3,11,9am,0.9992475509643556,0.9984962940216064,136788,154,52,1807006
SMS,unet,rois,binary,3,11,10am,0.9991855025291444,0.9983723163604736,136784,167,56,1806993
SMS,unet,rois,binary,3,11,11am,0.9985145926475524,0.9970336556434632,136798,365,42,1806795
SMS,unet,rois,binary,3,11,12pm,0.9982152581214904,0.996436893939972,136751,400,89,1806760
SMS,unet,rois,binary,3,11,1pm,0.9978986382484436,0.995806097984314,136766,502,74,1806658
SMS,unet,rois,binary,3,11,2pm,0.998197376728058,0.9964012503623962,136776,430,64,1806730
SMS,unet,rois,binary,3,11,3pm,0.9986457228660583,0.9972950220108032,136785,316,55,1806844
SMS,unet,rois,binary,3,11,4pm,0.9988499283790588,0.9977024793624878,136791,266,49,1806894
SMS,unet,rois,binary,3,11,5pm,0.9989044666290284,0.9978113174438475,136769,229,71,1806931
SMS,unet,rois,binary,3,11,6pm,0.99885356426239,0.9977098107337952,136791,265,49,1806895
SMS,unet,rois,binary,3,11,7pm,0.9992257356643676,0.9984526634216307,136795,167,45,1806993
SMS,unet,rois,binary,3,11,8pm,0.9988610148429872,0.9977245926856996,136807,279,33,1806881
SMS,unet,rois,binary,3,12,8am,0.997956931591034,0.9959222078323364,148493,479,129,1794899
SMS,unet,rois,binary,3,12,9am,0.9979413747787476,0.9958912134170532,148580,571,42,1794807
SMS,unet,rois,binary,3,12,10am,0.9991825819015504,0.9983665347099304,148518,139,104,1795239
SMS,unet,rois,binary,3,12,11am,0.999233067035675,0.9984673261642456,148532,138,90,1795240
SMS,unet,rois,binary,3,12,12pm,0.9990549087524414,0.998111605644226,148524,183,98,1795195
SMS,unet,rois,binary,3,12,1pm,0.9988669753074646,0.9977365732192992,148551,266,71,1795112
SMS,unet,rois,binary,3,12,2pm,0.9986114501953124,0.9972267746925354,148512,303,110,1795075
SMS,unet,rois,binary,3,12,3pm,0.9983294010162354,0.9966644048690796,148501,376,121,1795002
SMS,unet,rois,binary,3,12,4pm,0.9977405667304992,0.9954913854599,148596,647,26,1794731
SMS,unet,rois,binary,3,12,5pm,0.997713029384613,0.9954364895820618,148546,605,76,1794773
SMS,unet,rois,binary,3,12,6pm,0.9975927472114564,0.9951971173286438,148568,663,54,1794715
SMS,unet,rois,binary,3,12,7pm,0.9976027011871338,0.9952168464660645,148559,651,63,1794727
SMS,unet,rois,binary,3,12,8pm,0.9975798726081848,0.9951713681221008,148597,696,25,1794682
SMS,unet,rois,binary,3,13,8am,0.9963045716285706,0.9926363825798036,155697,1013,142,1787148
SMS,unet,rois,binary,3,13,9am,0.997294545173645,0.99460369348526,155744,750,95,1787411
SMS,unet,rois,binary,3,13,10am,0.9979528188705444,0.9959139823913574,155747,547,92,1787614
SMS,unet,rois,binary,3,13,11am,0.9980966448783876,0.996200442314148,155741,496,98,1787665
SMS,unet,rois,binary,3,13,12pm,0.9979398250579834,0.9958881139755248,155733,537,106,1787624
SMS,unet,rois,binary,3,13,1pm,0.9978949427604676,0.9957987070083618,155724,542,115,1787619
SMS,unet,rois,binary,3,13,2pm,0.9979143142700196,0.9958373308181764,155739,551,100,1787610
SMS,unet,rois,binary,3,13,3pm,0.9980034828186036,0.9960148930549622,155709,493,130,1787668
SMS,unet,rois,binary,3,13,4pm,0.9979692697525024,0.995946764945984,155785,580,54,1787581
SMS,unet,rois,binary,3,13,5pm,0.9977960586547852,0.9956018924713136,155742,591,97,1787570
SMS,unet,rois,binary,3,13,6pm,0.9976273775100708,0.9952659606933594,155785,687,54,1787474
SMS,unet,rois,binary,3,13,7pm,0.9974928498268129,0.9949982166290284,155762,706,77,1787455
SMS,unet,rois,binary,3,13,8pm,0.997748613357544,0.9955073595046996,155776,640,63,1787521
SMS,unet,rois,binary,3,14,9am,0.9974964261054992,0.9950053691864014,165150,729,100,1778021
SMS,unet,rois,binary,3,14,10am,0.9979933500289916,0.995994746685028,165119,533,131,1778217
SMS,unet,rois,binary,3,14,11am,0.9978755116462708,0.9957600831985474,165102,555,148,1778195
SMS,unet,rois,binary,3,14,12pm,0.9978538751602172,0.9957169890403748,165061,521,189,1778229
SMS,unet,rois,binary,3,14,1pm,0.9979516267776488,0.9959116578102112,165159,587,91,1778163
SMS,unet,rois,binary,3,14,2pm,0.9979210495948792,0.9958508014678956,165126,564,124,1778186
SMS,unet,rois,binary,3,14,3pm,0.9979035258293152,0.9958157539367676,165167,611,83,1778139
SMS,unet,rois,binary,3,14,4pm,0.9980422258377076,0.9960921406745912,165171,569,79,1778181
SMS,unet,rois,binary,3,14,5pm,0.9976887702941896,0.9953881502151488,165112,627,138,1778123
SMS,unet,rois,binary,3,14,6pm,0.9976472854614258,0.9953055381774902,165162,691,88,1778059
SMS,unet,rois,binary,3,14,7pm,0.997397005558014,0.9948075413703918,165148,760,102,1777990
SMS,unet,rois,binary,3,14,8pm,0.997306764125824,0.9946279525756836,165153,795,97,1777955
SMS,unet,rois,binary,3,15,8am,0.9985125064849854,0.9970294833183287,172184,418,95,1771303
SMS,unet,rois,binary,3,15,9am,0.9969339966773988,0.9938867688179016,172171,951,108,1770770
SMS,unet,rois,binary,3,15,10am,0.9973928332328796,0.994799256324768,172153,774,126,1770947
SMS,unet,rois,binary,3,15,11am,0.9980143308639526,0.9960365891456604,172146,552,133,1771169
SMS,unet,rois,binary,3,15,12pm,0.9978668093681335,0.9957427382469176,172144,601,135,1771120
SMS,unet,rois,binary,3,15,1pm,0.9976178407669068,0.9952470660209656,172123,666,156,1771055
SMS,unet,rois,binary,3,15,2pm,0.9973490834236144,0.994712233543396,172126,762,153,1770959
SMS,unet,rois,binary,3,15,3pm,0.9971296787261964,0.9942758679389954,172135,847,144,1770874
SMS,unet,rois,binary,3,15,4pm,0.9978176951408386,0.9956448674201964,172146,620,133,1771101
SMS,unet,rois,binary,3,15,5pm,0.9980347156524658,0.9960771203041076,172155,554,124,1771167
SMS,unet,rois,binary,3,15,6pm,0.9976563453674316,0.9953235983848572,172188,718,91,1771003
SMS,unet,rois,binary,3,15,7pm,0.9983214139938354,0.9966484308242798,172177,477,102,1771244
SMS,unet,rois,binary,3,15,8pm,0.9987729787826538,0.9975489377975464,172157,301,122,1771420
SMS,unet,rois,binary,3,16,9am,0.9972549080848694,0.9945248365402222,186548,879,148,1756425
SMS,unet,rois,binary,3,16,10am,0.9977319240570068,0.9954741597175598,186520,672,176,1756632
SMS,unet,rois,binary,3,16,11am,0.997799038887024,0.9956077337265016,186553,680,143,1756624
SMS,unet,rois,binary,3,16,12pm,0.9976869821548462,0.9953845739364624,186551,720,145,1756584
SMS,unet,rois,binary,3,16,1pm,0.9974736571311952,0.994960069656372,186557,806,139,1756498
SMS,unet,rois,binary,3,16,2pm,0.9972580075263976,0.9945310354232788,186578,908,118,1756396
SMS,unet,rois,binary,3,16,3pm,0.998036801815033,0.9960812330245972,186571,609,125,1756695
SMS,unet,rois,binary,3,16,4pm,0.998266577720642,0.9965391755104064,186590,542,106,1756762
SMS,unet,rois,binary,3,16,5pm,0.9981092214584352,0.9962255358695984,186604,615,92,1756689
SMS,unet,rois,binary,3,16,6pm,0.998445451259613,0.9968957304954528,186581,466,115,1756838
SMS,unet,rois,binary,3,16,7pm,0.998699188232422,0.997401773929596,186566,356,130,1756948
SMS,unet,rois,binary,3,16,8pm,0.9978000521659852,0.9956097602844238,186639,766,57,1756538
SMS,unet,rois,binary,3,17,8am,0.9974040985107422,0.9948216080665588,194992,842,173,1747993
SMS,unet,rois,binary,3,17,9am,0.997807800769806,0.9956251978874208,195037,729,128,1748106
SMS,unet,rois,binary,3,17,10am,0.996813178062439,0.9936466217041016,195026,1108,139,1747727
SMS,unet,rois,binary,3,17,11am,0.9974729418754578,0.9949585795402528,194989,812,176,1748023
SMS,unet,rois,binary,3,17,12pm,0.9974504709243774,0.9949138760566713,195027,859,138,1747976
SMS,unet,rois,binary,3,17,1pm,0.9976664781570436,0.995343804359436,194956,703,209,1748132
SMS,unet,rois,binary,3,17,2pm,0.997572124004364,0.9951559901237488,194963,747,202,1748088
SMS,unet,rois,binary,3,17,3pm,0.9973579049110411,0.99472975730896,194974,842,191,1747993
SMS,unet,rois,binary,3,17,4pm,0.997111201286316,0.9942390322685242,195017,982,148,1747853
SMS,unet,rois,binary,3,17,5pm,0.9975751042366028,0.9951619505882264,194999,782,166,1748053
SMS,unet,rois,binary,3,17,6pm,0.9980732798576356,0.9961539506912231,195031,619,134,1748216
SMS,unet,rois,binary,3,17,7pm,0.9984488487243652,0.9969025254249572,195036,477,129,1748358
SMS,unet,rois,binary,3,17,8pm,0.997516930103302,0.9950461387634276,195038,844,127,1747991
SMS,unet,rois,binary,3,18,8am,0.997565507888794,0.9951428174972534,200578,815,164,1742443
SMS,unet,rois,binary,3,18,9am,0.9973273873329164,0.9946690201759338,200576,909,166,1742349
SMS,unet,rois,binary,3,18,10am,0.9968438744544984,0.9937075972557068,200560,1088,182,1742170
SMS,unet,rois,binary,3,18,11am,0.997620403766632,0.9952521324157716,200607,822,135,1742436
SMS,unet,rois,binary,3,18,12pm,0.9978459477424622,0.9957011342048644,200583,707,159,1742551
SMS,unet,rois,binary,3,18,1pm,0.9976023435592652,0.9952161312103271,200546,768,196,1742490
SMS,unet,rois,binary,3,18,2pm,0.997554898262024,0.9951217174530028,200523,764,219,1742494
SMS,unet,rois,binary,3,18,3pm,0.9972469210624696,0.994508981704712,200496,861,246,1742397
SMS,unet,rois,binary,3,18,4pm,0.997272491455078,0.9945598244667052,200550,905,192,1742353
SMS,unet,rois,binary,3,18,5pm,0.9977235198020936,0.9954573512077332,200509,682,233,1742576
SMS,unet,rois,binary,3,18,6pm,0.9966881275177002,0.9933981895446776,200430,1020,312,1742238
SMS,unet,rois,binary,3,18,7pm,0.9968722462654114,0.9937639832496644,200474,990,268,1742268
SMS,unet,rois,binary,3,18,8pm,0.9971417188644408,0.9942997097969056,200595,1003,147,1742255
SMS,unet,rois,binary,3,19,9am,0.9977715015411376,0.995552897453308,209313,757,178,1733752
SMS,unet,rois,binary,3,19,10am,0.9976476430892944,0.9953063726425172,209298,794,193,1733715
SMS,unet,rois,binary,3,19,11am,0.9971789121627808,0.9943737387657166,209258,951,233,1733558
SMS,unet,rois,binary,3,19,12pm,0.9969415068626404,0.9939016699790956,209265,1058,226,1733451
SMS,unet,rois,binary,3,19,1pm,0.996984362602234,0.9939868450164796,209272,1047,219,1733462
SMS,unet,rois,binary,3,19,2pm,0.9975122213363647,0.995036780834198,209304,857,187,1733652
SMS,unet,rois,binary,3,19,3pm,0.9975098967552184,0.9950321316719056,209307,861,184,1733648
SMS,unet,rois,binary,3,19,4pm,0.9972363710403442,0.9944879412651062,209288,957,203,1733552
SMS,unet,rois,binary,3,19,5pm,0.9974837899208068,0.9949802756309508,209313,878,178,1733631
SMS,unet,rois,binary,3,19,6pm,0.9976099133491516,0.9952312111854552,209324,836,167,1733673
SMS,unet,rois,binary,3,20,8am,0.9982985258102416,0.9966028332710266,215915,552,184,1727349
SMS,unet,rois,binary,3,20,9am,0.9971208572387696,0.9942582249641418,215933,1081,166,1726820
SMS,unet,rois,binary,3,20,10am,0.996623992919922,0.993270754814148,215946,1310,153,1726591
SMS,unet,rois,binary,3,20,11am,0.9975461959838868,0.995104432106018,215868,831,231,1727070
SMS,unet,rois,binary,3,20,12pm,0.9974027872085572,0.9948191046714784,215826,851,273,1727050
SMS,unet,rois,binary,3,20,1pm,0.9973822832107544,0.9947782754898072,215844,878,255,1727023
SMS,unet,rois,binary,3,20,2pm,0.9972665309906006,0.994547963142395,215799,883,300,1727018
SMS,unet,rois,binary,3,20,3pm,0.9967408776283264,0.9935028553009032,215762,1074,337,1726827
SMS,unet,rois,binary,3,20,4pm,0.9969441890716552,0.9939069747924804,215810,1034,289,1726867
SMS,unet,rois,binary,3,20,5pm,0.9968162178993224,0.993652641773224,215720,999,379,1726902
SMS,unet,rois,binary,3,20,7pm,0.9965858459472656,0.9931949377059937,215859,1239,240,1726662
SMS,unet,rois,binary,3,20,8pm,0.9965533018112184,0.9931302666664124,215981,1376,118,1726525
SMS,unet,rois,binary,3,21,8am,0.998769462108612,0.9975419640541076,4870,6,6,1939118
SMS,unet,rois,binary,3,21,9am,0.9974424839019777,0.994897961616516,4875,24,1,1939100
SMS,unet,rois,binary,3,21,10am,0.9965164065361024,0.9930569529533386,4863,21,13,1939103
SMS,unet,rois,binary,3,21,11am,0.9979462027549744,0.995900809764862,4859,3,17,1939121
SMS,unet,rois,binary,3,21,12pm,0.9962962865829468,0.9926199316978456,4842,2,34,1939122
SMS,unet,rois,binary,3,21,1pm,0.9970192313194276,0.9940561652183532,4850,3,26,1939121
SMS,unet,rois,binary,3,21,2pm,0.9977412819862366,0.9954927563667296,4859,5,17,1939119
SMS,unet,rois,binary,3,21,3pm,0.9984607696533204,0.996926248073578,4865,4,11,1939120
SMS,unet,rois,binary,3,21,4pm,0.9962031841278076,0.992435097694397,4854,15,22,1939109
SMS,unet,rois,binary,3,21,5pm,0.99887216091156,0.9977468252182008,4871,6,5,1939118
SMS,unet,rois,binary,3,21,6pm,0.9981516003608704,0.9963099360466005,4860,2,16,1939122
SMS,unet,rois,binary,3,21,7pm,0.9985629320144652,0.9971299767494202,4864,2,12,1939122
SMS,unet,rois,binary,3,21,8pm,0.9983576536178588,0.9967206120491028,4863,3,13,1939121
SMS,unet,rois,binary,3,22,8am,0.9991140961647034,0.998229682445526,27630,25,24,1916321
SMS,unet,rois,binary,3,22,9am,0.9984818696975708,0.996968388557434,27624,54,30,1916292
SMS,unet,rois,binary,3,22,10am,0.998284101486206,0.9965741038322448,27635,76,19,1916270
SMS,unet,rois,binary,3,22,11am,0.9987329840660096,0.9974691867828368,27589,5,65,1916341
SMS,unet,rois,binary,3,22,12pm,0.9978827834129332,0.995774507522583,27572,35,82,1916311
SMS,unet,rois,binary,3,22,1pm,0.9978442192077636,0.9956977367401124,27541,6,113,1916340
SMS,unet,rois,binary,3,22,2pm,0.9981539845466614,0.9963147640228271,27576,24,78,1916322
SMS,unet,rois,binary,3,22,3pm,0.9983347654342652,0.9966750741004944,27578,16,76,1916330
SMS,unet,rois,binary,3,22,4pm,0.9989153742790222,0.9978330731391908,27629,35,25,1916311
SMS,unet,rois,binary,3,22,5pm,0.9974835515022278,0.9949797987937928,27549,34,105,1916312
SMS,unet,rois,binary,3,22,6pm,0.9982628226280212,0.9965316653251648,27583,25,71,1916321
SMS,unet,rois,binary,3,22,7pm,0.99571031332016,0.9914572834968568,27622,206,32,1916140
SMS,unet,rois,binary,3,22,8pm,0.9990960955619812,0.9981938004493712,27632,28,22,1916318
SMS,unet,rois,binary,3,23,8am,0.9967565536499025,0.9935340881347656,50707,185,145,1892963
SMS,unet,rois,binary,3,23,9am,0.9956251978874208,0.9912885427474976,50751,345,101,1892803
SMS,unet,rois,binary,3,23,10am,0.997142255306244,0.9943008422851562,50769,208,83,1892940
SMS,unet,rois,binary,3,23,11am,0.996736228466034,0.9934936165809632,50695,175,157,1892973
SMS,unet,rois,binary,3,23,12pm,0.996508002281189,0.9930403232574464,50653,156,199,1892992
SMS,unet,rois,binary,3,23,1pm,0.9944214224815368,0.9889047741889954,50536,251,316,1892897
SMS,unet,rois,binary,3,23,2pm,0.994057834148407,0.9881858229637146,50521,273,331,1892875
SMS,unet,rois,binary,3,23,3pm,0.99580717086792,0.9916493892669678,50707,282,145,1892866
SMS,unet,rois,binary,3,23,4pm,0.9957661628723145,0.9915680289268494,50684,263,168,1892885
SMS,unet,rois,binary,3,23,5pm,0.9932286739349364,0.9865484833717346,50532,369,320,1892779
SMS,unet,rois,binary,3,23,6pm,0.997231900691986,0.9944791197776794,50797,227,55,1892921
SMS,unet,rois,binary,3,23,7pm,0.996928870677948,0.993876576423645,50802,263,50,1892885
SMS,unet,rois,binary,3,23,8pm,0.9982426762580872,0.996491551399231,50841,168,11,1892980
SMS,unet,rois,binary,3,24,8am,0.9978816509246826,0.9957723021507264,69247,235,59,1874459
SMS,unet,rois,binary,3,24,9am,0.998011589050293,0.9960310459136964,69264,234,42,1874460
SMS,unet,rois,binary,3,24,10am,0.996486246585846,0.9929971694946288,69198,380,108,1874314
SMS,unet,rois,binary,3,24,11am,0.9954814314842224,0.9910035133361816,69177,499,129,1874195
SMS,unet,rois,binary,3,24,12pm,0.9951064586639404,0.9902605414390564,69139,513,167,1874181
SMS,unet,rois,binary,3,24,1pm,0.9942675232887268,0.9886003732681274,69031,521,275,1874173
SMS,unet,rois,binary,3,24,2pm,0.994830310344696,0.9897137880325316,69084,496,222,1874198
SMS,unet,rois,binary,3,24,3pm,0.9970831871032716,0.994183361530304,69223,322,83,1874372
SMS,unet,rois,binary,3,24,4pm,0.9979382157325744,0.9958849549293518,69215,195,91,1874499
SMS,unet,rois,binary,3,24,5pm,0.9960353970527648,0.9921021461486816,69089,333,217,1874361
SMS,unet,rois,binary,3,24,6pm,0.9977380633354188,0.9954863786697388,69253,261,53,1874433
SMS,unet,rois,binary,3,24,7pm,0.9970344305038452,0.9940863847732544,69258,364,48,1874330
SMS,unet,rois,binary,3,24,8pm,0.9976092576980592,0.995229959487915,69269,295,37,1874399
SMS,unet,rois,binary,3,25,8am,0.9986361265182496,0.9972759485244752,87864,172,68,1855896
SMS,unet,rois,binary,3,25,9am,0.9983984231948853,0.9968019723892212,87898,248,34,1855820
SMS,unet,rois,binary,3,25,10am,0.9975358247756958,0.9950836896896362,87844,346,88,1855722
SMS,unet,rois,binary,3,25,11am,0.9980688095092772,0.9961450099945068,87858,266,74,1855802
